Id,TicketType,TicketPrice,ClientId,ZooId
1095,Senior,10,11928,1
1096,Junior,5,20306,0
1097,Full,5,19035,9
1098,Full,10,6490,0
1099,Junior,10,862,9
1100,Senior,15,3712,5
1101,Full,5,9824,3
1102,Senior,5,11958,2
1103,Full,5,15076,5
1104,Full,10,21871,0
1105,Junior,10,25226,8
1106,Junior,10,18119,4
1107,Senior,5,15346,1
1108,Junior,15,2484,2
1109,Senior,10,957,5
1110,Junior,5,15816,6
1111,Full,15,25287,1
1112,Full,10,22877,9
1113,Senior,5,16036,6
1114,Junior,5,495,4
1115,Senior,5,13716,2
1116,Senior,10,4628,4
1117,Senior,10,24172,6
1118,Full,5,12553,4
1119,Junior,5,23819,7
1120,Senior,10,6191,9
1121,Senior,15,7189,4
1122,Junior,10,3549,3
1123,Full,15,6567,2
1124,Junior,5,26507,8
1125,Senior,15,26009,1
1126,Junior,15,10025,2
1127,Full,15,23397,1
1128,Senior,10,24998,7
1129,Junior,15,14745,7
1130,Full,15,20439,3
1131,Junior,15,3651,3
1132,Senior,10,10711,5
1133,Senior,5,15700,1
1134,Senior,5,12438,7
1135,Senior,15,13409,4
1136,Senior,10,16268,8
1137,Full,10,7104,9
1138,Senior,15,7757,3
1139,Senior,10,19881,8
1140,Junior,5,15451,8
1141,Junior,10,364,0
1142,Full,15,18162,3
1143,Junior,10,18470,2
1144,Senior,10,6903,4
1145,Full,15,8792,4
1146,Junior,10,26147,7
1147,Junior,15,23468,0
1148,Full,5,13377,1
1149,Senior,15,4569,2
1150,Full,15,23168,1
1151,Senior,10,14794,7
1152,Full,15,13610,9
1153,Junior,5,19029,1
1154,Full,5,6685,7
1155,Full,5,4380,0
1156,Senior,5,13601,7
1157,Full,5,13692,9
1158,Senior,10,18194,2
1159,Senior,15,12536,4
1160,Junior,15,1728,6
1161,Junior,5,20765,2
1162,Senior,5,7251,3
1163,Full,15,4741,4
1164,Full,10,17914,3
1165,Senior,10,13749,4
1166,Senior,5,18089,2
1167,Senior,15,13371,3
1168,Junior,10,7206,8
1169,Full,15,16359,0
1170,Junior,5,15870,5
1171,Full,5,9779,5
1172,Full,10,15465,9
1173,Full,10,10581,0
1174,Senior,15,6635,3
1175,Full,15,6812,3
1176,Senior,15,21288,0
1177,Senior,15,29061,3
1178,Full,5,28917,0
1179,Full,5,21324,9
1180,Junior,10,8388,1
1181,Junior,15,8071,7
1182,Senior,15,11896,2
1183,Senior,15,1395,3
1184,Junior,10,17621,4
1185,Full,5,27542,7
1186,Senior,10,14738,4
1187,Senior,5,16550,7
1188,Junior,10,17838,1
1189,Senior,10,1624,8
1190,Full,15,11781,0
1191,Senior,10,11317,9
1192,Senior,10,5145,4
1193,Junior,15,21152,2
1194,Junior,5,11341,4
1195,Full,5,27109,4
1196,Junior,15,6490,3
1197,Senior,10,28863,0
1198,Full,5,22351,7
1199,Senior,15,27706,8
1200,Junior,15,597,4
1201,Junior,5,7706,2
1202,Senior,5,25476,3
1203,Full,15,13977,3
1204,Senior,5,15300,7
1205,Junior,15,22839,7
1206,Senior,15,10424,5
1207,Full,15,1906,9
1208,Full,5,5838,5
1209,Full,10,3287,1
1210,Full,5,15046,1
1211,Junior,15,541,6
1212,Full,15,21551,4
1213,Senior,5,24471,2
1214,Full,10,17356,1
1215,Senior,5,14683,2
1216,Full,15,25471,3
1217,Senior,15,21590,9
1218,Senior,10,15820,3
1219,Senior,10,26453,2
1220,Senior,15,9965,3
1221,Senior,15,14532,0
1222,Full,10,674,1
1223,Junior,10,633,9
1224,Junior,15,23024,0
1225,Full,15,24090,6
1226,Full,15,11357,4
1227,Junior,15,9495,5
1228,Full,5,24082,0
1229,Junior,15,22586,5
1230,Full,10,25577,6
1231,Full,5,16674,8
1232,Junior,15,21251,9
1233,Full,15,28655,9
1234,Full,10,29485,9
1235,Senior,15,25288,2
1236,Full,15,6701,8
1237,Senior,10,3845,2
1238,Junior,5,6585,5
1239,Junior,5,9440,3
1240,Full,5,17395,5
1241,Junior,15,29621,4
1242,Junior,15,21607,0
1243,Full,15,11746,5
1244,Full,5,11066,8
1245,Full,5,11072,4
1246,Senior,15,4321,7
1247,Full,15,9433,6
1248,Full,5,13834,9
1249,Junior,5,14887,1
1250,Senior,15,21159,5
1251,Full,5,7905,5
1252,Junior,5,9420,8
1253,Junior,5,3446,5
1254,Senior,5,15420,2
1255,Senior,5,28881,5
1256,Full,5,20528,2
1257,Senior,10,11853,0
1258,Full,10,16824,3
1259,Full,5,25554,1
1260,Senior,10,24542,3
1261,Full,15,17432,8
1262,Junior,10,164,2
1263,Senior,10,21211,8
1264,Senior,10,25671,1
1265,Junior,5,20953,5
1266,Full,5,27363,4
1267,Senior,5,12812,6
1268,Junior,10,25361,1
1269,Senior,5,2732,4
1270,Junior,10,17395,7
1271,Full,15,4708,0
1272,Junior,15,22641,6
1273,Junior,15,5769,1
1274,Junior,5,25478,8
1275,Full,10,11587,1
1276,Full,15,29662,1
1277,Junior,15,27690,6
1278,Senior,5,12580,0
1279,Junior,10,20879,6
1280,Junior,10,2835,1
1281,Senior,10,27550,4
1282,Senior,5,15488,4
1283,Full,15,3370,9
1284,Senior,10,10530,6
1285,Junior,15,249,1
1286,Junior,10,25010,7
1287,Junior,15,28164,1
1288,Junior,5,20376,8
1289,Senior,10,2126,2
1290,Full,5,27567,1
1291,Junior,15,22380,2
1292,Full,5,27905,3
1293,Junior,5,22656,9
1294,Full,10,22785,7
1295,Junior,15,17889,7
1296,Junior,15,14091,1
1297,Senior,5,13448,0
1298,Senior,15,1199,5
1299,Junior,5,7749,7
1300,Junior,15,22958,1
1301,Junior,5,27298,7
1302,Full,15,7249,5
1303,Senior,15,7826,2
1304,Senior,5,7626,4
1305,Senior,5,26395,6
1306,Junior,5,10979,7
1307,Full,5,23233,2
1308,Senior,5,1607,8
1309,Junior,10,11063,2
1310,Full,5,9348,2
1311,Senior,10,17987,2
1312,Full,10,19782,8
1313,Full,15,9957,1
1314,Senior,15,17168,1
1315,Junior,5,3634,6
1316,Senior,5,9303,5
1317,Full,10,5916,3
1318,Full,5,2672,6
1319,Full,10,9484,8
1320,Senior,10,13172,3
1321,Senior,10,4736,2
1322,Full,10,5165,2
1323,Senior,10,21927,3
1324,Full,15,7954,0
1325,Senior,10,4783,0
1326,Junior,5,21527,3
1327,Junior,15,24181,2
1328,Senior,5,20553,2
1329,Junior,15,17260,8
1330,Junior,15,7340,6
1331,Full,5,24268,8
1332,Full,15,2383,0
1333,Senior,15,5943,6
1334,Junior,5,16313,4
1335,Full,5,6221,8
1336,Senior,5,9838,6
1337,Full,10,22649,0
1338,Junior,10,15216,5
1339,Full,15,26057,3
1340,Senior,10,25300,0
1341,Senior,15,331,0
1342,Full,5,3487,9
1343,Senior,5,12499,2
1344,Senior,15,23222,3
1345,Senior,10,25402,5
1346,Junior,10,28946,5
1347,Junior,5,22069,7
1348,Senior,15,11455,2
1349,Senior,15,26411,9
1350,Senior,10,15862,8
1351,Senior,5,14076,9
1352,Senior,15,16253,6
1353,Full,10,26986,1
1354,Full,10,26128,2
1355,Junior,10,5567,9
1356,Full,5,10850,0
1357,Junior,15,14467,3
1358,Senior,15,25737,8
1359,Full,15,2462,3
1360,Full,5,23497,1
1361,Full,15,18881,4
1362,Full,15,2695,3
1363,Full,15,5442,3
1364,Senior,10,12706,9
1365,Junior,15,338,5
1366,Senior,10,9750,8
1367,Full,15,15072,6
1368,Full,5,14815,5
1369,Junior,10,1249,4
1370,Senior,5,27516,5
1371,Full,15,11984,5
1372,Senior,5,22943,5
1373,Senior,10,7311,6
1374,Senior,10,7933,7
1375,Senior,15,26869,8
1376,Senior,5,21805,9
1377,Junior,5,8785,1
1378,Junior,15,2771,6
1379,Senior,5,24818,7
1380,Junior,5,24700,1
1381,Senior,15,7605,3
1382,Junior,10,11213,5
1383,Senior,15,15575,6
1384,Full,15,4111,3
1385,Senior,5,13692,5
1386,Junior,10,612,0
1387,Senior,10,19963,2
1388,Junior,5,11376,9
1389,Senior,10,23860,6
1390,Junior,15,22054,8
1391,Full,10,27589,4
1392,Full,10,5811,1
1393,Junior,5,8518,3
1394,Full,5,22511,4
1395,Senior,15,25296,8
1396,Full,10,6310,2
1397,Senior,10,26132,3
1398,Junior,5,11135,4
1399,Full,10,20321,8
1400,Senior,10,20754,7
1401,Senior,5,7811,0
1402,Senior,5,4658,3
1403,Full,15,22454,1
1404,Senior,5,12088,6
1405,Senior,10,26887,6
1406,Full,5,29067,2
1407,Senior,5,28815,5
1408,Junior,5,22318,7
1409,Senior,15,20648,6
1410,Full,5,3680,4
1411,Senior,5,24368,3
1412,Junior,15,24947,4
1413,Senior,10,7289,6
1414,Senior,10,12555,3
1415,Full,5,16280,1
1416,Full,5,14673,5
1417,Full,15,17067,3
1418,Full,15,8998,3
1419,Full,15,6798,2
1420,Full,5,23467,2
1421,Senior,5,6197,4
1422,Senior,15,465,7
1423,Full,5,6155,4
1424,Junior,5,26301,9
1425,Full,5,29888,7
1426,Junior,15,12422,1
1427,Full,15,29226,7
1428,Full,5,23483,0
1429,Full,5,14069,4
1430,Full,10,10273,5
1431,Full,15,1816,1
1432,Senior,5,239,4
1433,Full,15,28921,4
1434,Full,10,27484,7
1435,Senior,5,26591,6
1436,Full,5,18612,1
1437,Senior,5,29215,8
1438,Senior,15,1756,8
1439,Junior,15,8429,1
1440,Senior,10,20308,0
1441,Full,10,7707,6
1442,Senior,15,3601,0
1443,Senior,10,26174,2
1444,Junior,5,4556,7
1445,Senior,15,7795,4
1446,Senior,10,17341,8
1447,Junior,5,27629,1
1448,Senior,5,14502,6
1449,Junior,15,21641,5
1450,Full,5,24006,9
1451,Full,15,1848,7
1452,Full,5,15525,1
1453,Senior,10,25746,3
1454,Senior,5,17019,9
1455,Junior,15,8935,6
1456,Full,10,18419,1
1457,Full,5,3524,1
1458,Junior,10,11787,9
1459,Junior,5,11097,9
1460,Senior,10,16864,1
1461,Full,15,14047,9
1462,Full,10,28531,0
1463,Senior,5,5034,4
1464,Senior,5,19240,4
1465,Junior,5,147,3
1466,Senior,10,10375,2
1467,Senior,15,16037,5
1468,Junior,15,6981,7
1469,Full,5,24279,9
1470,Full,15,22049,7
1471,Junior,15,7018,3
1472,Senior,5,18044,5
1473,Junior,10,15836,0
1474,Full,15,21527,5
1475,Senior,10,22321,9
1476,Senior,5,5725,7
1477,Full,10,9658,6
1478,Full,5,1486,4
1479,Senior,5,13623,1
1480,Full,5,17639,7
1481,Senior,10,17923,2
1482,Full,5,15003,7
1483,Full,5,9882,2
1484,Full,10,223,0
1485,Senior,5,14257,1
1486,Full,5,7944,0
1487,Senior,15,18987,9
1488,Full,10,7058,7
1489,Full,10,19003,7
1490,Senior,5,3304,4
1491,Full,10,8489,2
1492,Senior,5,21528,3
1493,Full,15,21167,6
1494,Full,15,28301,3
1495,Full,10,9668,2
1496,Full,10,12176,5
1497,Full,10,20437,7
1498,Junior,10,29615,3
1499,Full,5,425,9
1500,Junior,5,24123,0
1501,Junior,5,11903,5
1502,Senior,15,6729,6
1503,Junior,5,21347,2
1504,Junior,15,14235,8
1505,Junior,5,7741,5
1506,Full,15,5894,1
1507,Full,10,23068,1
1508,Full,5,29545,8
1509,Senior,10,2754,6
1510,Full,5,925,7
1511,Junior,5,21783,1
1512,Full,15,15461,5
1513,Senior,5,21513,1
1514,Senior,15,25742,6
1515,Full,5,22786,0
1516,Full,5,16956,5
1517,Full,10,4854,0
1518,Junior,10,674,4
1519,Full,5,2168,1
1520,Full,15,29545,4
1521,Full,5,22027,6
1522,Junior,10,853,2
1523,Senior,15,18751,7
1524,Full,5,28470,1
1525,Senior,15,7412,5
1526,Junior,10,7355,2
1527,Senior,15,13290,0
1528,Senior,5,23483,7
1529,Full,10,51,4
1530,Full,10,4812,3
1531,Junior,15,16554,5
1532,Senior,10,2960,9
1533,Senior,5,24142,3
1534,Senior,10,26581,5
1535,Full,15,16513,3
1536,Junior,15,19915,3
1537,Senior,5,19309,5
1538,Full,15,13139,8
1539,Senior,15,11737,0
1540,Full,5,23677,9
1541,Senior,5,29704,0
1542,Junior,5,17284,0
1543,Full,5,22489,8
1544,Junior,10,15867,0
1545,Senior,10,1567,0
1546,Junior,5,4978,0
1547,Junior,15,16696,1
1548,Senior,5,2570,9
1549,Senior,10,9246,3
1550,Junior,5,6712,5
1551,Senior,5,18944,4
1552,Junior,5,15492,9
1553,Junior,5,26618,8
1554,Full,10,14927,6
1555,Junior,5,21668,3
1556,Senior,10,24665,3
1557,Full,5,17958,6
1558,Senior,15,27067,0
1559,Junior,5,21988,3
1560,Senior,15,13347,7
1561,Senior,10,24720,7
1562,Full,15,24003,2
1563,Junior,5,15034,9
1564,Junior,10,1457,3
1565,Senior,5,2653,4
1566,Senior,10,6134,9
1567,Senior,5,12332,3
1568,Senior,10,2398,2
1569,Senior,15,17127,0
1570,Full,5,7194,1
1571,Senior,5,6395,5
1572,Senior,10,12329,9
1573,Full,5,29208,8
1574,Senior,5,14372,2
1575,Full,5,9287,2
1576,Junior,10,1313,2
1577,Full,15,20379,6
1578,Senior,15,16090,6
1579,Senior,5,27495,0
1580,Junior,10,1035,0
1581,Senior,5,14590,4
1582,Junior,10,8942,7
1583,Full,5,6327,7
1584,Senior,15,26035,7
1585,Junior,5,3237,5
1586,Full,15,11217,2
1587,Senior,15,26360,1
1588,Full,5,17742,5
1589,Full,15,7100,0
1590,Full,15,9908,6
1591,Senior,10,3348,4
1592,Senior,15,6128,9
1593,Senior,15,11213,1
1594,Full,10,23448,5
1595,Senior,10,8423,8
1596,Senior,15,9786,5
1597,Junior,10,21208,2
1598,Senior,5,4050,4
1599,Junior,10,18340,9
1600,Senior,10,8296,6
1601,Senior,10,12162,4
1602,Junior,5,22529,8
1603,Junior,5,19958,6
1604,Junior,15,21969,5
1605,Junior,15,26270,5
1606,Full,10,13353,5
1607,Full,5,8705,1
1608,Full,10,22883,6
1609,Senior,15,20015,0
1610,Junior,15,25043,5
1611,Full,10,2840,6
1612,Senior,15,4220,5
1613,Senior,5,20370,3
1614,Full,10,16523,4
1615,Junior,10,15505,8
1616,Full,10,18896,1
1617,Full,15,14786,2
1618,Senior,5,1009,0
1619,Junior,15,22331,8
1620,Senior,10,11935,9
1621,Full,15,15485,7
1622,Junior,15,28784,2
1623,Full,5,25175,7
1624,Junior,10,15172,0
1625,Senior,10,10534,3
1626,Full,5,13959,3
1627,Junior,10,12630,2
1628,Senior,5,14426,7
1629,Junior,10,165,8
1630,Full,5,23252,3
1631,Full,10,1965,9
1632,Junior,15,11232,0
1633,Full,10,29059,3
1634,Senior,10,17052,8
1635,Senior,15,15390,7
1636,Full,5,21051,3
1637,Senior,5,17279,7
1638,Junior,5,8687,2
1639,Full,5,23984,3
1640,Senior,10,4556,3
1641,Senior,15,13890,6
1642,Junior,10,23649,4
1643,Senior,5,27751,6
1644,Full,15,1916,7
1645,Full,10,5293,9
1646,Senior,5,11477,9
1647,Full,10,6181,1
1648,Senior,15,23581,5
1649,Junior,5,16680,9
1650,Full,15,1178,6
1651,Full,5,16968,7
1652,Senior,5,8058,5
1653,Junior,5,18545,3
1654,Senior,10,24190,5
1655,Junior,10,7697,7
1656,Full,5,2888,0
1657,Senior,10,13010,6
1658,Full,10,14266,4
1659,Senior,10,13918,7
1660,Full,10,2404,7
1661,Senior,5,13837,6
1662,Junior,10,20413,1
1663,Senior,15,28067,6
1664,Senior,10,15464,9
1665,Full,5,29027,7
1666,Junior,5,4800,8
1667,Senior,15,11995,3
1668,Full,15,19712,0
1669,Junior,5,29822,2
1670,Senior,15,8930,4
1671,Full,15,6287,7
1672,Junior,15,14147,5
1673,Full,10,10437,3
1674,Full,10,23924,2
1675,Junior,5,24136,9
1676,Junior,15,6775,9
1677,Senior,10,2424,2
1678,Senior,15,2999,2
1679,Full,15,17652,4
1680,Senior,15,8569,8
1681,Junior,5,18143,2
1682,Senior,10,5106,8
1683,Senior,10,6729,5
1684,Junior,10,21075,1
1685,Full,15,5745,5
1686,Senior,10,26070,9
1687,Full,10,2712,1
1688,Junior,15,25547,6
1689,Junior,15,23463,7
1690,Senior,5,15252,4
1691,Senior,10,20481,9
1692,Senior,15,5418,0
1693,Senior,10,2700,2
1694,Junior,15,9419,5
1695,Full,10,11763,2
1696,Full,5,26546,2
1697,Junior,5,2545,4
1698,Senior,15,16981,8
1699,Junior,15,18247,9
1700,Senior,5,12667,6
1701,Full,5,20366,7
1702,Full,10,5841,3
1703,Junior,10,16704,7
1704,Full,10,23221,6
1705,Full,15,25571,4
1706,Senior,10,8994,5
1707,Full,5,6117,4
1708,Full,5,20934,1
1709,Full,5,24989,5
1710,Junior,5,15062,8
1711,Junior,5,13627,2
1712,Senior,5,12665,6
1713,Full,15,28547,0
1714,Junior,15,5870,7
1715,Junior,15,7606,6
1716,Full,15,11108,0
1717,Senior,15,2761,0
1718,Junior,15,5417,3
1719,Junior,10,3696,1
1720,Junior,5,2483,8
1721,Full,15,29005,5
1722,Full,15,20839,7
1723,Full,15,7577,4
1724,Senior,15,22167,2
1725,Full,5,9090,4
1726,Full,5,29740,7
1727,Junior,5,3357,4
1728,Senior,5,25609,6
1729,Senior,5,1210,7
1730,Full,10,5641,4
1731,Full,5,5497,3
1732,Senior,5,6597,2
1733,Junior,5,8740,8
1734,Full,15,6662,1
1735,Junior,15,23447,2
1736,Junior,15,14510,2
1737,Full,10,5962,1
1738,Full,5,1171,9
1739,Junior,10,22991,8
1740,Senior,15,15986,7
1741,Senior,10,11591,9
1742,Full,15,1518,5
1743,Junior,5,19273,4
1744,Full,15,10289,9
1745,Junior,10,3409,1
1746,Junior,5,16254,2
1747,Full,10,25173,3
1748,Full,15,10233,4
1749,Full,10,14727,1
1750,Full,15,14321,6
1751,Junior,15,23139,7
1752,Full,15,15912,4
1753,Senior,10,16038,1
1754,Full,15,21400,4
1755,Senior,5,15631,9
1756,Junior,10,19132,9
1757,Full,10,21605,9
1758,Junior,10,28716,6
1759,Full,15,17044,3
1760,Junior,5,22956,3
1761,Senior,5,11250,7
1762,Senior,5,4142,4
1763,Senior,15,26779,9
1764,Full,5,15023,4
1765,Full,10,6115,6
1766,Junior,5,22631,0
1767,Full,10,5271,7
1768,Junior,5,5191,0
1769,Full,15,5911,6
1770,Senior,10,5585,1
1771,Senior,5,17870,4
1772,Full,5,17914,4
1773,Full,15,13676,3
1774,Junior,5,10568,1
1775,Full,10,16724,4
1776,Full,10,17694,6
1777,Full,15,19457,0
1778,Junior,10,14474,1
1779,Full,10,16903,9
1780,Junior,15,2066,4
1781,Senior,15,11222,4
1782,Full,10,5312,9
1783,Senior,5,28151,0
1784,Full,15,24855,0
1785,Junior,15,6144,1
1786,Senior,15,8464,7
1787,Junior,10,27196,4
1788,Senior,15,2690,1
1789,Senior,15,1972,8
1790,Junior,15,1963,9
1791,Senior,15,6809,2
1792,Full,15,28620,5
1793,Senior,10,28570,0
1794,Senior,15,25680,5
1795,Junior,5,4520,8
1796,Senior,15,15380,1
1797,Junior,5,29548,1
1798,Junior,10,11383,6
1799,Senior,5,16637,0
1800,Full,10,2104,4
1801,Senior,5,20355,5
1802,Senior,5,17158,1
1803,Full,10,24314,4
1804,Full,10,2392,1
1805,Senior,15,5018,6
1806,Full,15,8511,2
1807,Senior,5,26271,1
1808,Senior,15,7789,4
1809,Senior,5,3207,3
1810,Senior,10,877,0
1811,Full,15,13513,4
1812,Senior,5,28973,6
1813,Junior,5,24494,1
1814,Full,10,808,3
1815,Full,5,19920,4
1816,Full,15,13904,3
1817,Senior,15,12161,0
1818,Full,10,4853,3
1819,Senior,10,27572,2
1820,Senior,15,24120,4
1821,Senior,10,21999,7
1822,Senior,10,20846,7
1823,Junior,10,17037,5
1824,Junior,15,26451,4
1825,Full,15,2870,9
1826,Senior,5,12667,5
1827,Senior,10,6363,9
1828,Senior,10,16778,1
1829,Junior,15,15550,5
1830,Full,15,20681,3
1831,Senior,10,2980,6
1832,Senior,5,3345,9
1833,Junior,5,23318,8
1834,Senior,15,17206,2
1835,Senior,5,29253,1
1836,Junior,5,16188,3
1837,Senior,15,17949,1
1838,Junior,15,20754,5
1839,Full,10,21705,7
1840,Full,10,28206,4
1841,Senior,10,29412,8
1842,Full,5,29467,0
1843,Full,15,24222,5
1844,Junior,15,27225,2
1845,Senior,5,26706,5
1846,Senior,15,28120,6
1847,Senior,15,24729,8
1848,Junior,5,17484,0
1849,Senior,10,26372,5
1850,Junior,15,17883,1
1851,Senior,15,20613,7
1852,Full,10,18649,8
1853,Senior,15,17678,2
1854,Senior,15,7552,1
1855,Full,5,21849,0
1856,Full,10,338,9
1857,Junior,10,15709,3
1858,Senior,10,3305,4
1859,Junior,5,11567,0
1860,Full,15,21748,5
1861,Full,10,21151,8
1862,Senior,10,25181,4
1863,Full,5,28949,4
1864,Senior,15,17064,9
1865,Junior,5,8836,0
1866,Junior,5,19897,9
1867,Junior,10,26137,9
1868,Junior,10,26379,2
1869,Full,15,13287,0
1870,Junior,10,8048,5
1871,Senior,15,24690,7
1872,Senior,10,23054,1
1873,Senior,15,7304,3
1874,Full,5,12284,2
1875,Junior,15,18498,3
1876,Junior,15,11369,8
1877,Junior,5,35,2
1878,Junior,10,29976,6
1879,Full,10,9438,1
1880,Junior,15,6681,7
1881,Full,10,25680,4
1882,Junior,5,11191,9
1883,Full,10,69,6
1884,Senior,5,22184,9
1885,Full,10,11745,1
1886,Senior,5,12949,0
1887,Full,10,11647,6
1888,Senior,15,11412,8
1889,Senior,10,10212,5
1890,Junior,5,21727,3
1891,Junior,15,28162,5
1892,Senior,10,25803,5
1893,Full,10,9114,1
1894,Senior,15,12465,4
1895,Full,10,27294,2
1896,Junior,10,613,4
1897,Junior,5,17302,1
1898,Junior,10,10080,7
1899,Senior,5,21041,9
1900,Senior,10,26740,3
1901,Senior,5,22617,6
1902,Senior,10,20965,9
1903,Full,15,23462,3
1904,Full,5,17671,2
1905,Junior,10,3057,5
1906,Junior,15,10684,3
1907,Senior,10,6135,3
1908,Senior,15,5446,3
1909,Full,10,7777,7
1910,Junior,10,14778,1
1911,Full,10,11740,4
1912,Senior,15,11020,2
1913,Full,15,25827,5
1914,Senior,15,3979,7
1915,Junior,10,29489,3
1916,Senior,5,25150,2
1917,Junior,5,3711,6
1918,Junior,10,27069,2
1919,Junior,5,28011,0
1920,Full,15,3013,7
1921,Senior,15,23706,4
1922,Junior,10,23658,1
1923,Junior,5,6551,5
1924,Full,5,29080,5
1925,Full,10,23125,1
1926,Full,5,22509,1
1927,Senior,5,28676,5
1928,Senior,10,27936,0
1929,Full,5,5980,4
1930,Senior,10,7455,3
1931,Junior,5,24428,7
1932,Full,5,8960,9
1933,Senior,10,24021,2
1934,Junior,15,19902,1
1935,Full,10,25203,2
1936,Senior,10,9223,5
1937,Junior,15,25031,5
1938,Junior,5,7227,5
1939,Senior,15,11254,5
1940,Full,10,22978,7
1941,Junior,15,20227,0
1942,Full,15,8971,1
1943,Senior,10,16031,3
1944,Junior,5,29327,8
1945,Senior,10,28317,3
1946,Junior,15,25893,5
1947,Senior,10,2923,2
1948,Full,10,1106,4
1949,Senior,10,25981,1
1950,Full,10,2259,3
1951,Junior,10,17177,2
1952,Junior,15,5777,5
1953,Full,10,1604,7
1954,Senior,15,24008,1
1955,Senior,10,22468,4
1956,Junior,5,10198,7
1957,Junior,15,26094,2
1958,Junior,15,27750,7
1959,Junior,5,24658,2
1960,Junior,10,25255,9
1961,Senior,15,6268,2
1962,Full,5,11790,2
1963,Junior,10,18342,6
1964,Senior,10,13769,5
1965,Senior,10,8424,1
1966,Junior,15,12648,1
1967,Junior,10,27818,0
1968,Junior,5,4945,5
1969,Senior,5,1177,0
1970,Senior,10,847,8
1971,Junior,10,19684,0
1972,Senior,10,12608,1
1973,Junior,15,11123,1
1974,Full,10,9207,7
1975,Full,5,18016,6
1976,Full,5,26260,2
1977,Full,10,18843,3
1978,Junior,10,26868,7
1979,Full,10,18945,0
1980,Full,15,5427,5
1981,Full,10,3028,5
1982,Junior,5,24922,7
1983,Full,10,25552,6
1984,Full,15,25564,7
1985,Junior,15,12432,8
1986,Junior,15,8815,0
1987,Senior,10,19819,6
1988,Full,15,21850,8
1989,Full,15,17305,4
1990,Junior,10,29510,0
1991,Senior,10,4097,1
1992,Junior,5,13822,0
1993,Senior,10,15637,6
1994,Junior,10,16769,6
1995,Full,5,22900,8
1996,Senior,10,19081,3
1997,Full,15,25863,6
1998,Junior,10,25095,9
1999,Junior,5,9563,7
2000,Junior,15,26296,9
2001,Junior,5,16522,1
2002,Full,10,14022,2
2003,Full,15,15525,1
2004,Junior,5,3883,1
2005,Junior,5,28264,4
2006,Senior,15,3940,7
2007,Full,10,25461,2
2008,Full,10,5274,2
2009,Junior,10,12353,3
2010,Senior,5,8909,8
2011,Full,15,15656,3
2012,Full,15,5937,7
2013,Junior,15,18599,2
2014,Senior,5,23549,6
2015,Junior,15,17793,2
2016,Senior,5,19566,3
2017,Senior,15,2420,9
2018,Senior,5,28341,7
2019,Full,10,9008,3
2020,Full,5,16837,9
2021,Senior,15,23497,8
2022,Full,5,1218,6
2023,Senior,10,7745,0
2024,Junior,5,7562,1
2025,Full,5,23060,7
2026,Senior,10,13645,5
2027,Full,10,10106,9
2028,Full,10,22144,8
2029,Full,10,5039,7
2030,Full,5,20945,4
2031,Full,15,2205,1
2032,Full,5,28075,9
2033,Senior,5,7723,5
2034,Senior,15,21594,7
2035,Full,15,13906,0
2036,Senior,15,29039,6
2037,Senior,15,25152,6
2038,Senior,10,21757,5
2039,Junior,10,26205,7
2040,Full,10,15364,4
2041,Full,5,22967,5
2042,Senior,10,20710,6
2043,Full,15,16942,2
2044,Senior,15,417,1
2045,Full,15,19430,0
2046,Full,15,17996,5
2047,Senior,15,4111,8
2048,Junior,15,28074,9
2049,Senior,10,17645,4
2050,Senior,5,2639,3
2051,Full,5,3424,6
2052,Senior,15,16913,5
2053,Junior,5,17158,9
2054,Senior,15,22303,1
2055,Junior,15,14969,6
2056,Full,15,12648,5
2057,Senior,15,18467,2
2058,Junior,15,23872,7
2059,Junior,10,13167,4
2060,Senior,15,16743,2
2061,Junior,10,22472,9
2062,Senior,5,508,6
2063,Full,15,18759,5
2064,Full,5,28169,6
2065,Senior,5,28125,1
2066,Junior,10,25720,2
2067,Full,15,9639,3
2068,Senior,10,26245,1
2069,Full,10,12781,0
2070,Junior,5,15352,5
2071,Senior,15,4649,2
2072,Senior,15,19306,2
2073,Full,15,7199,7
2074,Full,5,9194,8
2075,Senior,10,2396,1
2076,Junior,5,22625,6
2077,Senior,5,8311,5
2078,Junior,10,26824,7
2079,Junior,15,17284,0
2080,Junior,10,160,8
2081,Full,5,7067,6
2082,Full,15,14193,4
2083,Senior,5,5482,2
2084,Full,10,17876,1
2085,Junior,10,9355,5
2086,Senior,5,4149,4
2087,Senior,10,2332,3
2088,Senior,5,13837,9
2089,Senior,15,26512,0
2090,Senior,15,23447,2
2091,Senior,5,27843,8
2092,Full,15,17848,4
2093,Junior,10,23950,8
2094,Junior,10,8200,1
2095,Senior,10,818,3
2096,Senior,10,18607,9
2097,Junior,5,22009,9
2098,Full,15,17438,0
2099,Full,15,22969,8
2100,Full,10,25656,2
2101,Junior,15,6625,7
2102,Senior,5,1835,0
2103,Junior,15,12626,9
2104,Senior,5,21280,6
2105,Junior,5,22142,5
2106,Full,15,42,5
2107,Full,10,16908,9
2108,Senior,15,8784,4
2109,Full,5,29103,6
2110,Full,10,25389,7
2111,Junior,15,17278,9
2112,Senior,10,12054,6
2113,Senior,10,13238,8
2114,Full,15,16440,5
2115,Senior,10,8334,2
2116,Full,5,10182,1
2117,Full,10,9856,7
2118,Full,10,1592,3
2119,Senior,10,4425,7
2120,Senior,10,20267,7
