Id,TicketType,TicketPrice,ClientId,ZooId
1092,Junior,15,20798,3
1093,Junior,10,59248,22
1094,Senior,5,63446,9
1095,Junior,15,33435,20
1096,Senior,15,51742,15
1097,Junior,5,28429,12
1098,Junior,5,67287,17
1099,Full,5,68434,12
1100,Junior,15,33666,2
1101,Junior,15,7751,0
1102,Senior,5,18871,11
1103,Full,15,24677,23
1104,Senior,10,44819,5
1105,Full,5,58345,10
1106,Senior,15,64588,9
1107,Full,10,12358,22
1108,Full,10,64915,0
1109,Junior,15,38018,20
1110,Full,5,55626,12
1111,Senior,10,5942,12
1112,Junior,15,39026,9
1113,Senior,15,42299,18
1114,Senior,5,70978,10
1115,Senior,15,505,6
1116,Full,10,24635,13
1117,Junior,5,62694,16
1118,Junior,15,3450,12
1119,Junior,15,45170,0
1120,Full,10,38614,12
1121,Senior,5,29019,7
1122,Junior,10,13801,8
1123,Junior,5,28860,19
1124,Junior,15,23588,1
1125,Senior,15,40132,15
1126,Senior,5,36229,20
1127,Junior,15,68720,18
1128,Full,15,69883,1
1129,Full,15,55690,18
1130,Junior,5,59574,22
1131,Full,5,27210,6
1132,Junior,10,33097,15
1133,Junior,5,25719,24
1134,Full,15,30142,16
1135,Senior,5,17575,17
1136,Junior,10,70806,9
1137,Senior,10,58793,19
1138,Full,5,2582,20
1139,Senior,15,26661,17
1140,Senior,10,42918,22
1141,Senior,5,17876,21
1142,Senior,10,26515,24
1143,Full,15,65582,12
1144,Senior,15,4907,8
1145,Junior,5,58899,14
1146,Junior,10,51421,17
1147,Senior,10,59377,20
1148,Full,5,18554,6
1149,Full,10,1539,4
1150,Senior,10,49483,14
1151,Senior,10,69158,16
1152,Senior,5,59722,10
1153,Senior,15,59164,19
1154,Senior,10,68419,24
1155,Full,5,10983,5
1156,Junior,5,9417,9
1157,Senior,15,31965,21
1158,Full,5,29156,17
1159,Full,5,12677,19
1160,Junior,15,31981,8
1161,Senior,10,22263,5
1162,Senior,15,45373,23
1163,Full,5,62058,8
1164,Full,10,1009,15
1165,Senior,5,60770,14
1166,Senior,10,50203,10
1167,Full,15,20386,4
1168,Senior,15,5290,14
1169,Senior,15,63960,17
1170,Full,15,28692,8
1171,Senior,5,53873,3
1172,Full,5,66001,2
1173,Full,10,15151,15
1174,Junior,10,29185,6
1175,Junior,5,45588,10
1176,Senior,5,50149,20
1177,Junior,5,44327,1
1178,Senior,15,27186,24
1179,Senior,10,16177,23
1180,Junior,5,54883,12
1181,Junior,15,11694,4
1182,Senior,10,65051,15
1183,Junior,15,30232,17
1184,Full,15,67995,10
1185,Junior,15,68687,22
1186,Full,5,37697,15
1187,Senior,15,53997,0
1188,Full,5,25005,8
1189,Junior,15,25994,18
1190,Senior,5,43899,12
1191,Junior,15,16195,18
1192,Full,15,16919,9
1193,Full,15,12025,19
1194,Full,5,10631,19
1195,Senior,15,45284,16
1196,Junior,10,7334,7
1197,Junior,5,28743,4
1198,Full,15,33007,11
1199,Senior,10,12921,0
1200,Full,15,12838,2
1201,Senior,15,3832,18
1202,Senior,5,35428,21
1203,Full,10,33884,4
1204,Junior,10,2452,6
1205,Senior,5,28924,24
1206,Junior,15,33287,3
1207,Senior,10,27758,15
1208,Senior,5,5796,3
1209,Senior,5,58920,6
1210,Junior,10,18307,15
1211,Junior,10,35062,14
1212,Full,10,15819,15
1213,Junior,5,32445,6
1214,Full,5,32086,1
1215,Senior,10,65657,6
1216,Senior,5,67579,18
1217,Junior,15,54687,5
1218,Full,5,8707,17
1219,Full,15,54979,10
1220,Full,15,34943,17
1221,Senior,5,55004,20
1222,Full,15,53284,22
1223,Full,5,63779,13
1224,Senior,15,40164,13
1225,Senior,10,11364,24
1226,Senior,5,38430,9
1227,Junior,5,52097,3
1228,Full,5,19861,5
1229,Senior,15,66811,4
1230,Full,15,36049,15
1231,Full,5,23367,15
1232,Full,15,41764,14
1233,Senior,15,68610,9
1234,Senior,5,27875,11
1235,Junior,15,2566,21
1236,Full,15,54619,2
1237,Senior,10,12108,1
1238,Senior,5,57667,4
1239,Full,5,1180,19
1240,Full,10,6625,8
1241,Junior,10,69788,20
1242,Senior,15,61308,4
1243,Full,5,34548,23
1244,Full,15,28604,18
1245,Full,5,13205,0
1246,Senior,5,71981,1
1247,Senior,15,59037,6
1248,Full,10,25085,13
1249,Senior,10,53061,2
1250,Full,15,63498,2
1251,Junior,5,57099,19
1252,Full,15,60104,1
1253,Senior,5,2810,3
1254,Junior,5,48027,3
1255,Senior,5,5669,2
1256,Full,15,12207,2
1257,Full,15,67563,8
1258,Junior,5,33716,0
1259,Senior,15,26615,22
1260,Senior,10,18550,17
1261,Full,5,32511,6
1262,Senior,15,30988,18
1263,Full,5,10664,2
1264,Senior,5,24620,24
1265,Full,15,74520,11
1266,Junior,5,42987,13
1267,Full,5,69704,13
1268,Junior,15,13264,20
1269,Full,5,59923,6
1270,Full,15,49967,24
1271,Junior,5,9143,20
1272,Full,15,15671,8
1273,Junior,5,61681,20
1274,Senior,10,21956,6
1275,Senior,5,17807,10
1276,Full,10,30110,20
1277,Senior,15,18739,23
1278,Junior,5,22254,2
1279,Full,10,13307,21
1280,Junior,10,52388,18
1281,Junior,15,41805,5
1282,Full,5,62185,18
1283,Junior,15,40148,5
1284,Full,15,11617,22
1285,Full,5,29830,18
1286,Senior,10,6948,12
1287,Senior,10,66505,1
1288,Junior,10,4125,0
1289,Senior,5,57095,12
1290,Senior,10,31418,2
1291,Junior,5,36209,9
1292,Junior,5,7760,9
1293,Senior,5,62833,13
1294,Junior,15,72041,21
1295,Full,10,58402,13
1296,Junior,5,24195,11
1297,Junior,15,40478,13
1298,Junior,5,48901,14
1299,Junior,5,11350,6
1300,Full,15,48563,20
1301,Junior,15,29997,17
1302,Senior,10,30337,16
1303,Senior,5,16950,14
1304,Senior,15,46413,13
1305,Senior,5,66869,12
1306,Senior,10,7034,10
1307,Junior,10,73133,15
1308,Full,15,24971,13
1309,Full,15,54244,10
1310,Senior,5,35502,11
1311,Full,15,3860,6
1312,Junior,10,28421,11
1313,Junior,15,71939,1
1314,Junior,10,9153,4
1315,Junior,10,33389,5
1316,Junior,5,47417,18
1317,Full,15,60293,24
1318,Senior,10,74106,5
1319,Full,15,63400,14
1320,Full,10,42452,3
1321,Full,10,14186,2
1322,Senior,15,53515,16
1323,Full,10,4715,24
1324,Full,5,58202,18
1325,Junior,15,53723,16
1326,Senior,15,21751,21
1327,Senior,5,785,10
1328,Junior,10,34176,7
1329,Full,5,67656,16
1330,Full,5,29763,0
1331,Senior,5,52915,7
1332,Senior,15,3793,21
1333,Junior,15,61590,22
1334,Junior,10,37318,19
1335,Senior,10,42260,4
1336,Senior,15,35460,10
1337,Full,10,19245,21
1338,Junior,15,15231,12
1339,Junior,10,73421,1
1340,Senior,5,42532,3
1341,Junior,15,62134,2
1342,Full,10,59103,21
1343,Senior,10,9947,2
1344,Full,15,27212,2
1345,Junior,5,37902,2
1346,Senior,5,38379,9
1347,Senior,5,18802,20
1348,Junior,15,23837,17
1349,Full,10,14322,17
1350,Senior,5,62652,21
1351,Senior,5,36712,1
1352,Full,5,74466,8
1353,Junior,5,54464,1
1354,Full,5,21914,14
1355,Full,10,46702,20
1356,Junior,15,27391,3
1357,Full,15,64612,9
1358,Full,10,22343,7
1359,Full,15,1863,7
1360,Full,10,69494,14
1361,Full,10,44436,16
1362,Senior,10,70389,2
1363,Junior,15,15546,18
1364,Junior,5,45018,18
1365,Full,10,66512,20
1366,Junior,5,49085,3
1367,Full,10,34767,6
1368,Full,10,71926,23
1369,Full,10,41307,3
1370,Full,15,37717,15
1371,Full,10,11133,12
1372,Junior,10,21684,7
1373,Full,10,73638,21
1374,Full,10,71222,15
1375,Full,5,64405,15
1376,Senior,15,43960,8
1377,Senior,5,1154,7
1378,Senior,5,18993,4
1379,Full,10,46084,14
1380,Full,10,55750,9
1381,Junior,5,33955,3
1382,Full,10,57941,15
1383,Junior,5,25706,3
1384,Senior,5,66229,10
1385,Junior,5,73200,24
1386,Junior,15,53696,23
1387,Senior,5,48068,3
1388,Junior,5,68988,4
1389,Junior,5,58140,14
1390,Full,10,51413,20
1391,Junior,10,13104,6
1392,Junior,15,43255,15
1393,Full,10,52470,16
1394,Full,15,39716,21
1395,Full,10,36829,15
1396,Full,10,69777,16
1397,Full,15,68127,4
1398,Full,10,29798,3
1399,Junior,15,3729,9
1400,Senior,10,14685,11
1401,Junior,5,73800,22
1402,Senior,15,21545,17
1403,Senior,10,25829,17
1404,Full,10,21729,14
1405,Senior,10,63962,18
1406,Senior,5,38726,22
1407,Full,10,56260,15
1408,Junior,5,68795,13
1409,Junior,15,8451,1
1410,Senior,5,69887,23
1411,Full,10,22610,23
1412,Senior,5,52691,23
1413,Senior,10,38372,14
1414,Senior,5,30143,5
1415,Senior,10,41233,0
1416,Senior,10,55486,9
1417,Junior,15,74797,15
1418,Senior,5,55679,17
1419,Senior,10,32097,4
1420,Full,5,30104,9
1421,Senior,15,45585,8
1422,Full,10,51764,8
1423,Full,5,55051,9
1424,Junior,10,24673,19
1425,Junior,15,46828,11
1426,Junior,15,70475,21
1427,Junior,5,50847,11
1428,Junior,10,65445,23
1429,Full,10,30567,24
1430,Junior,15,27819,20
1431,Full,5,65298,11
1432,Junior,15,39275,0
1433,Junior,5,12087,5
1434,Junior,5,2697,24
1435,Junior,15,64753,22
1436,Senior,15,1071,19
1437,Full,10,24915,16
1438,Junior,15,72516,0
1439,Senior,15,1679,12
1440,Junior,10,23732,6
1441,Full,5,47454,18
1442,Junior,15,2631,4
1443,Junior,5,22317,18
1444,Full,10,37293,7
1445,Junior,10,71717,12
1446,Full,10,26232,7
1447,Senior,10,24982,24
1448,Senior,15,57149,10
1449,Senior,10,27751,20
1450,Full,10,55528,12
1451,Junior,15,16709,4
1452,Senior,15,65221,0
1453,Junior,5,46809,22
1454,Junior,15,56352,10
1455,Full,10,24334,21
1456,Full,5,74683,0
1457,Senior,15,17634,12
1458,Junior,15,32285,0
1459,Junior,15,31979,2
1460,Junior,5,47296,12
1461,Senior,5,67024,4
1462,Junior,15,11312,23
1463,Junior,10,12782,11
1464,Senior,10,35527,5
1465,Full,15,20493,3
1466,Senior,5,21620,6
1467,Full,10,26422,15
1468,Senior,15,56633,17
1469,Junior,15,40291,15
1470,Full,15,35674,20
1471,Junior,15,24174,1
1472,Senior,10,48364,11
1473,Junior,15,64143,14
1474,Junior,5,24469,2
1475,Full,10,24032,16
1476,Junior,5,62698,7
1477,Full,10,28415,14
1478,Full,10,37596,9
1479,Senior,10,20083,0
1480,Junior,10,22194,22
1481,Senior,15,70341,2
1482,Full,15,58393,22
1483,Full,15,55523,16
1484,Junior,5,41135,4
1485,Full,15,66437,10
1486,Junior,15,22461,7
1487,Senior,10,49584,3
1488,Full,5,52469,10
1489,Junior,5,41376,15
1490,Junior,15,70258,6
1491,Junior,15,44360,14
1492,Full,10,22894,2
1493,Full,10,34599,20
1494,Junior,10,15889,1
1495,Junior,15,30587,23
1496,Junior,5,52109,6
1497,Junior,15,29989,9
1498,Senior,15,5052,22
1499,Junior,5,10049,17
1500,Junior,5,60929,7
1501,Junior,15,50870,5
1502,Senior,10,10675,3
1503,Senior,5,5551,7
1504,Full,5,64004,23
1505,Junior,5,72396,21
1506,Junior,10,10037,1
1507,Junior,15,55266,15
1508,Junior,10,42329,20
1509,Full,5,26178,10
1510,Senior,10,56501,18
1511,Full,5,68161,13
1512,Junior,10,68306,18
1513,Senior,15,15763,11
1514,Senior,15,51194,19
1515,Senior,5,27775,19
1516,Senior,5,45589,23
1517,Senior,5,36814,8
1518,Full,10,72861,2
1519,Senior,5,50735,7
1520,Junior,5,73977,4
1521,Junior,10,9581,12
1522,Senior,10,4767,5
1523,Full,5,69276,0
1524,Full,10,61824,9
1525,Junior,5,41428,20
1526,Full,5,33362,9
1527,Senior,5,69014,19
1528,Full,10,47756,1
1529,Senior,5,59311,9
1530,Full,15,57890,0
1531,Senior,5,24677,0
1532,Junior,15,8205,24
1533,Junior,5,50565,4
1534,Senior,10,46124,10
1535,Junior,10,31628,23
1536,Full,5,49764,3
1537,Full,10,69733,12
1538,Junior,15,35696,15
1539,Junior,5,1639,11
1540,Senior,15,41682,19
1541,Senior,5,67059,2
1542,Junior,10,68861,17
1543,Full,5,18416,19
1544,Full,5,35027,23
1545,Full,10,60419,2
1546,Senior,10,25834,23
1547,Full,15,64594,11
1548,Senior,10,35984,19
1549,Full,10,37322,20
1550,Junior,10,60896,24
1551,Senior,5,62263,0
1552,Junior,15,30733,18
1553,Full,10,20421,21
1554,Full,10,48437,8
1555,Junior,15,57568,12
1556,Full,15,13816,22
1557,Full,10,39895,12
1558,Senior,15,15526,4
1559,Junior,10,21174,1
1560,Full,15,41770,11
1561,Full,15,4770,11
1562,Senior,5,52097,11
1563,Senior,10,33127,3
1564,Full,5,7554,21
1565,Senior,10,4617,0
1566,Full,10,57060,13
1567,Senior,10,1756,3
1568,Senior,5,52767,8
1569,Full,10,19650,19
1570,Full,10,71932,9
1571,Senior,10,2006,13
1572,Full,15,4508,16
1573,Senior,5,60105,19
1574,Senior,15,22007,22
1575,Junior,10,67307,23
1576,Junior,15,67446,24
1577,Senior,5,35038,6
1578,Senior,10,48399,3
1579,Full,5,40675,24
1580,Senior,10,7021,9
1581,Senior,15,60835,2
1582,Junior,10,52382,22
1583,Junior,15,52209,11
1584,Senior,15,1779,9
1585,Junior,5,73633,17
1586,Full,15,28178,4
1587,Senior,10,42197,23
1588,Full,5,7836,13
1589,Junior,15,53591,0
1590,Senior,15,12155,5
1591,Junior,15,64041,5
1592,Full,10,35950,9
1593,Senior,10,49421,15
1594,Junior,10,36104,14
1595,Senior,5,43245,3
1596,Full,5,45630,0
1597,Senior,5,8824,14
1598,Full,5,19008,20
1599,Senior,5,47333,11
1600,Junior,5,50622,22
1601,Senior,15,34492,14
1602,Junior,10,74964,19
1603,Full,5,26415,6
1604,Full,15,8696,10
1605,Junior,15,29584,22
1606,Full,10,61538,12
1607,Full,10,66675,23
1608,Junior,15,37564,24
1609,Full,5,54084,24
1610,Junior,10,60316,1
1611,Full,10,18147,5
1612,Junior,15,37534,19
1613,Senior,5,3261,5
1614,Full,5,70829,22
1615,Junior,5,34415,18
1616,Junior,15,43191,0
1617,Junior,15,64451,7
1618,Senior,5,12864,0
1619,Junior,15,28525,14
1620,Full,5,67727,1
1621,Junior,10,3829,3
1622,Full,15,32552,23
1623,Senior,15,22729,15
1624,Senior,10,498,9
1625,Full,5,37438,10
1626,Senior,15,53141,16
1627,Full,10,72177,0
1628,Junior,15,63073,17
1629,Junior,10,31316,24
1630,Full,15,48492,16
1631,Full,10,29531,1
1632,Senior,10,62415,3
1633,Junior,15,65092,6
1634,Senior,15,41846,11
1635,Senior,5,51694,22
1636,Junior,10,45886,8
1637,Junior,5,38179,20
1638,Full,15,10510,3
1639,Junior,15,44311,19
1640,Junior,5,27992,11
1641,Full,10,18588,22
1642,Junior,10,46175,21
1643,Senior,10,39920,16
1644,Full,15,53721,17
1645,Senior,15,59692,17
1646,Junior,15,5695,6
1647,Senior,15,67772,8
1648,Senior,15,12185,11
1649,Full,5,19323,9
1650,Full,10,63747,6
1651,Senior,10,12857,19
1652,Full,5,50187,12
1653,Senior,15,42811,22
1654,Full,15,15981,17
1655,Junior,5,28600,24
1656,Senior,5,44075,15
1657,Senior,15,2284,19
1658,Junior,5,21653,5
1659,Senior,15,59403,2
1660,Senior,10,5847,17
1661,Full,10,6209,19
1662,Senior,5,73804,24
1663,Senior,15,20846,12
1664,Full,15,55992,24
1665,Full,15,18483,15
1666,Full,15,35341,0
1667,Senior,15,19297,11
1668,Senior,10,4066,4
1669,Senior,15,34863,0
1670,Full,5,30195,0
1671,Junior,10,9098,17
1672,Junior,10,70,1
1673,Senior,10,18123,6
1674,Full,5,29491,5
1675,Junior,10,41463,18
1676,Full,15,7699,19
1677,Junior,15,34512,6
1678,Senior,10,2893,7
1679,Senior,10,36613,10
1680,Senior,10,21291,20
1681,Full,15,36118,13
1682,Junior,15,36465,7
1683,Junior,10,8400,22
1684,Senior,15,26544,11
1685,Senior,15,43919,4
1686,Junior,5,57465,12
1687,Junior,10,60676,11
1688,Senior,15,63079,21
1689,Senior,10,27723,12
1690,Senior,15,53593,0
1691,Full,15,74668,11
1692,Full,15,33001,5
1693,Senior,15,3503,5
1694,Senior,5,14688,1
1695,Senior,15,26310,21
1696,Junior,15,20377,10
1697,Full,10,71120,10
1698,Junior,5,12275,12
1699,Junior,15,22610,17
1700,Full,15,28467,15
1701,Full,5,23622,21
1702,Senior,10,8721,22
1703,Junior,10,26963,5
1704,Full,5,47603,20
1705,Full,10,65059,5
1706,Senior,5,22809,8
1707,Full,15,41049,17
1708,Full,5,38791,15
1709,Senior,5,74261,17
1710,Senior,5,4217,23
1711,Senior,5,27903,19
1712,Junior,15,33152,16
1713,Full,5,16555,18
1714,Senior,15,34317,13
1715,Junior,15,48340,10
1716,Full,15,54923,19
1717,Full,5,63795,14
1718,Senior,10,48248,17
1719,Full,10,6744,22
1720,Junior,15,1125,22
1721,Full,10,35309,20
1722,Junior,5,56700,6
1723,Senior,15,14739,12
1724,Senior,10,54863,5
1725,Senior,5,69964,8
1726,Senior,15,71576,19
1727,Full,10,10084,6
1728,Junior,5,35997,18
1729,Junior,10,45497,11
1730,Junior,5,45069,12
1731,Full,5,59113,10
1732,Junior,10,33973,4
1733,Full,10,28371,24
1734,Full,10,56551,1
1735,Junior,15,66160,6
1736,Senior,10,47705,22
1737,Senior,15,22149,15
1738,Senior,5,74244,13
1739,Senior,5,62739,6
1740,Senior,15,49102,8
1741,Senior,5,9358,11
1742,Junior,10,69702,5
1743,Senior,5,64667,23
1744,Junior,15,15009,24
1745,Senior,10,63424,20
1746,Full,10,74331,12
1747,Full,10,33179,15
1748,Junior,10,29233,18
1749,Junior,5,48985,4
1750,Full,10,56257,22
1751,Junior,5,52688,12
1752,Junior,10,68545,6
1753,Full,5,27546,14
1754,Senior,10,30330,21
1755,Full,5,35490,11
1756,Senior,15,66304,15
1757,Full,5,63578,20
1758,Full,15,44020,6
1759,Full,15,24980,13
1760,Junior,5,10951,0
1761,Junior,5,10436,16
1762,Senior,15,68814,21
1763,Senior,15,36268,17
1764,Senior,15,63591,0
1765,Senior,5,16689,23
1766,Senior,10,74629,12
1767,Junior,10,38812,15
1768,Senior,5,43957,16
1769,Senior,5,74517,19
1770,Senior,5,52198,19
1771,Senior,15,3630,8
1772,Junior,10,56962,10
1773,Full,15,1410,9
1774,Senior,5,6555,24
1775,Full,5,67321,4
1776,Full,5,43815,22
1777,Full,10,70787,0
1778,Junior,10,9862,9
1779,Senior,5,10080,4
1780,Full,10,1127,16
1781,Junior,10,35057,11
1782,Full,5,14507,2
1783,Senior,15,44475,8
1784,Full,5,25142,5
1785,Full,10,11804,8
1786,Senior,10,51690,8
1787,Full,10,68306,4
1788,Senior,15,4470,18
1789,Junior,10,18795,21
1790,Junior,10,47188,6
1791,Full,10,12518,16
1792,Junior,15,47077,23
1793,Junior,5,44839,19
1794,Senior,10,23567,14
1795,Full,15,9478,23
1796,Senior,10,71611,19
1797,Senior,10,28272,9
1798,Senior,15,65843,5
1799,Senior,5,37791,2
1800,Senior,10,69812,17
1801,Junior,15,8152,14
1802,Junior,5,52479,7
1803,Junior,15,37547,20
1804,Full,5,14452,3
1805,Full,10,25521,11
1806,Full,10,46138,6
1807,Full,5,46848,3
1808,Senior,15,43651,14
1809,Junior,5,8271,5
1810,Junior,5,46753,23
1811,Junior,15,72595,4
1812,Junior,10,69793,13
1813,Senior,15,8224,3
1814,Full,15,74219,22
1815,Senior,10,14572,21
1816,Full,10,26831,8
1817,Senior,15,50612,17
1818,Senior,15,68536,0
1819,Junior,10,32772,18
1820,Senior,5,71606,2
1821,Full,15,144,5
1822,Junior,5,58240,2
1823,Full,10,53600,2
1824,Senior,10,19662,11
1825,Senior,15,6937,10
1826,Junior,10,61659,15
1827,Junior,5,44259,7
1828,Junior,5,42642,1
1829,Junior,15,53298,17
1830,Junior,15,3381,8
1831,Junior,5,59380,14
1832,Senior,10,11868,20
1833,Full,10,32874,8
1834,Full,10,45053,23
1835,Junior,15,66047,3
1836,Full,10,64389,23
1837,Junior,5,27893,17
1838,Full,10,25853,9
1839,Senior,15,53999,12
1840,Full,5,67158,1
1841,Full,10,46909,3
1842,Junior,10,49081,13
1843,Junior,15,43627,5
1844,Senior,5,29825,7
1845,Full,15,45136,0
1846,Junior,15,31210,15
1847,Full,15,51532,23
1848,Senior,10,66684,6
1849,Junior,15,30808,2
1850,Senior,15,37362,11
1851,Senior,10,64795,7
1852,Senior,5,42356,20
1853,Full,10,32698,16
1854,Full,15,24202,10
1855,Senior,10,62593,15
1856,Full,5,37576,9
1857,Full,10,72740,3
1858,Full,15,46785,6
1859,Senior,5,45659,8
1860,Junior,15,20287,1
1861,Full,15,33202,18
1862,Junior,15,39676,5
1863,Senior,15,21916,18
1864,Full,10,37633,7
1865,Full,5,68968,19
1866,Junior,5,68314,6
1867,Full,10,28039,13
1868,Full,5,5588,20
1869,Senior,10,66220,1
1870,Junior,10,16067,22
1871,Senior,5,62345,19
1872,Senior,10,18984,8
1873,Full,5,19518,17
1874,Junior,10,17534,11
1875,Junior,10,33559,6
1876,Full,10,12170,24
1877,Senior,10,66874,14
1878,Senior,10,62370,13
1879,Senior,15,70902,10
1880,Junior,15,29463,21
1881,Full,15,39226,8
1882,Full,15,21503,12
1883,Full,5,40996,14
1884,Junior,10,65009,14
1885,Full,5,58022,4
1886,Full,10,52873,11
1887,Senior,5,54146,19
1888,Senior,15,38270,11
1889,Junior,5,37470,19
1890,Senior,5,62991,11
1891,Senior,5,28573,3
1892,Full,10,42808,1
1893,Junior,10,54451,13
1894,Full,15,22725,4
1895,Senior,15,61355,9
1896,Senior,15,58537,20
1897,Full,15,45311,23
1898,Senior,5,48121,5
1899,Senior,5,35489,3
1900,Full,5,73467,15
1901,Full,5,44452,18
1902,Full,5,19453,5
1903,Junior,5,71,0
1904,Full,10,59593,23
1905,Full,15,51043,6
1906,Senior,5,58170,9
1907,Junior,5,20950,9
1908,Senior,15,6772,21
1909,Full,5,32940,24
1910,Senior,5,39530,18
1911,Senior,15,4276,2
1912,Full,15,68887,16
1913,Senior,10,25396,20
1914,Junior,5,49466,8
1915,Senior,10,18763,0
1916,Full,10,18425,14
1917,Senior,10,61115,1
1918,Senior,10,67844,2
1919,Senior,5,73419,20
1920,Full,15,27508,20
1921,Senior,15,36095,8
1922,Full,10,35967,9
1923,Senior,10,56029,17
1924,Full,15,26615,20
1925,Senior,15,4472,1
1926,Full,5,47946,16
1927,Senior,10,59081,10
1928,Junior,5,179,0
1929,Full,10,73817,3
1930,Senior,15,11534,0
1931,Full,5,44743,12
1932,Junior,15,74282,0
1933,Junior,15,10826,17
1934,Full,10,48814,18
1935,Full,15,46183,21
1936,Senior,15,41808,11
1937,Senior,15,6503,14
1938,Junior,5,33384,23
1939,Full,15,63028,20
1940,Full,5,45860,6
1941,Senior,15,45955,19
1942,Senior,5,25982,20
1943,Senior,15,6084,15
1944,Full,5,1345,8
1945,Full,5,39517,16
1946,Junior,15,3538,24
1947,Full,10,31598,4
1948,Full,10,43077,19
1949,Senior,5,15635,0
1950,Senior,15,58411,7
1951,Full,15,52856,12
1952,Junior,10,28303,14
1953,Full,15,56866,7
1954,Full,10,1433,1
1955,Senior,15,8632,16
1956,Senior,15,31753,18
1957,Full,15,54538,11
1958,Full,10,28991,6
1959,Full,5,13500,13
1960,Junior,10,2167,17
1961,Senior,5,7431,3
1962,Full,15,71208,2
1963,Full,10,2644,2
1964,Senior,10,62959,23
1965,Full,15,51966,6
1966,Senior,5,58479,12
1967,Senior,5,36816,2
1968,Junior,5,35564,22
1969,Full,5,73953,13
1970,Full,15,50483,3
1971,Senior,5,62397,20
1972,Full,5,68494,11
1973,Full,5,68206,6
1974,Junior,15,38702,9
1975,Senior,10,61167,11
1976,Junior,10,72555,22
1977,Junior,15,58426,8
1978,Junior,10,72714,4
1979,Senior,15,47378,4
1980,Full,15,62664,2
1981,Full,10,1504,3
1982,Junior,5,64662,1
1983,Junior,10,53409,7
1984,Junior,5,39349,1
1985,Senior,10,6383,16
1986,Senior,10,73363,13
1987,Junior,10,74816,6
1988,Junior,10,73473,15
1989,Senior,5,11503,16
1990,Full,10,70766,0
1991,Full,15,8898,11
1992,Full,5,65726,19
1993,Full,15,52508,18
1994,Full,5,24813,3
1995,Junior,15,19876,15
1996,Junior,15,58585,13
1997,Senior,15,12111,20
1998,Junior,5,38583,24
1999,Senior,5,17812,2
2000,Full,10,55095,22
2001,Full,15,21168,2
2002,Senior,10,44201,9
2003,Full,15,21940,8
2004,Full,10,34632,11
2005,Senior,10,56668,12
2006,Full,10,10835,1
2007,Junior,5,74665,20
2008,Full,15,9277,11
2009,Senior,15,23151,8
2010,Senior,5,33103,1
2011,Senior,5,67449,22
2012,Full,10,35710,5
2013,Junior,15,20751,7
2014,Junior,5,28514,9
2015,Full,15,21728,11
2016,Senior,5,14333,10
2017,Full,15,46117,18
2018,Full,10,70135,9
2019,Junior,15,15938,18
2020,Senior,10,62509,12
2021,Senior,15,70800,5
2022,Senior,5,63614,20
2023,Senior,15,67872,19
2024,Senior,15,4634,2
2025,Senior,10,25658,9
2026,Full,10,49839,17
2027,Junior,5,66777,6
2028,Senior,10,48685,21
2029,Senior,5,67712,3
2030,Junior,10,63760,5
2031,Full,15,60881,9
2032,Full,5,60429,14
2033,Junior,15,38994,20
2034,Junior,15,6179,17
2035,Full,15,5849,17
2036,Full,10,52533,12
2037,Senior,15,19147,8
2038,Senior,10,5897,16
2039,Junior,15,5800,20
2040,Senior,15,2190,15
2041,Full,15,47681,12
2042,Full,15,48851,12
2043,Junior,5,10142,18
2044,Senior,5,53372,9
2045,Senior,15,71380,7
2046,Senior,10,25952,23
2047,Senior,15,50817,9
2048,Junior,10,9539,12
2049,Full,15,48559,20
2050,Junior,15,26550,17
2051,Full,5,70196,23
